commit,probability,prediction,vulnerability_type
dbb75513f5cf9285c77c9e55777c5c35b653f890,0.0,0,0
567db2c17d4ea8a0164d7abd8aed65b7a634bb40,0.0,1,CWE-22
005c3eeb618c57bf23a4233593a2f8ccdcf4ddf9,0.01,0,0
79410c5f8b139c423be436810b4fe4de4637fc24,0.0,0,0
1f2731f5d7a8f8a8385c6031667ed29072c0d92a,0.0,1,CWE-327
2d1b5717b9fd3ed54b663334e18c006d34776328,0.0,1,CWE-404
301fcb284328902842ff363e6ad3a4144dae928c,0.0,0,0
5d44b414daa8c1d8551aed6130d86d54175db43f,0.0,1,CWE-259
387b93e14907cd8203d6f2c9d78e49df01cb6e1f,0.0,0,0
031132c297e54cbc20404a0bf8de6ed863196399,0.02,0,0
8fc32c2b0db2c9ee0dffebea65bcdea03a29ba5a,0.0,0,0
c5f4c0fd5c791ba97eb266cc30ae2172c10feb20,0.0,0,0
05f41859ddfff9b19f6599e545607f3d49630ce0,0.0,0,0
2030a943a02eb033412822ddd60bb33a0239ef97,0.0,0,0
8801240bc5d5e7fe29b2635bbf9c4d45fd1b2996,0.0,0,0
88baf3e85af72f606363a85e9a60e9e61cc64a6c,0.0,0,0
7029fbb7611ca150f3d377dad9a47c4f94a307a6,0.0,0,0
8dca05f188712d26efb0e126a00d4ac167a5c8dc,0.0,0,0
1be2ee683c3cbd8690728a05e05b778d5f7674b8,0.01,0,0
4d9e8c95544d7a86765e6a46951dbe17b801875a,0.0,0,0
d9a81b4411d53196c4535c3a1258cb03d945c718,0.0,1,CWE-264
4a065f3fddf1cf77a531a90aec85a41293b009d2,0.0,0,0
16f3b542f89dbdd6029400c740a55d49d4af8e53,0.0,1,CWE-79
920f49a20be51170ec1804f2736ea3e2593cdbe5,0.0,0,0
fa93858a88b109a19656931e68b48d06eedff5b5,0.0,0,0
463472a2d6e3301c1468b5323b856cb67a91f579,0.03,0,0
30302c66bd47220f6fa65f32bc510d3e679ec3d9,0.0,0,0
e36a5f61b0f5bebf6d49c215d228cd99dfe86e28,0.1,0,0
cd2f7ed0007f4803b6bd845366b2398abb32c355,0.0,1,CWE-79
26b7cc0d20d180df28831931b5e75c14c015c5b9,0.0,0,0
cf5e1a0601dd8616866f389cdc05dcd3d9dd9368,0.0,0,0
4ad8b4645c0869431dba632c3ace0061cc613379,0.0,0,0
72bcd7993dadaf967bb3d8564ee31cbf38132b5d,0.0,0,0
4599ea9fe31953c0c50738ed4b91ade76a693356,0.01,0,0
f9deea6f81cd5266ffb3d27e2584d609fef9b8d2,0.0,0,0
5cc73695df371bac2769bebb0ef2cc70665c486e,0.0,0,0
5e3b84505e44377b183e7529dab7585674b83936,0.0,0,0
35ca22d231f30107aff092222476d93f1a555c71,0.0,0,0
86179afcbba735e478948099e3c6f0472456d4f0,0.0,0,0
e74bd29053a543ab4908ae8545b46f2e38c98bab,0.0,0,0
63e41226afc3f7a044b70325566fa86ac3142538,0.01,0,0
76d9e07c6b0d6e9312d0cbfaf25c42926453fcb4,0.0,0,0
c83e467ead67a8cb48ef4bec8085d6fb880a2ff4,0.6,1,CWE-120
cfe7902111ae5478738c7ace8086db74963b87c6,0.0,0,0
319e518a5ae17fb8def2bd9209675acbaa6c22c2,0.0,1,CWE-539
f208e3b9ffb5ee76cf9c95df7ff967adc7f51c7d,0.0,1,CWE-290
a3cfa18eb075c7ef78358ca1956fe7b01caa1724,0.0,0,0
8a1450c62035e834d8a79a5d0d1c904236f9dcfe,0.0,0,0
140b519f7a117c86c085b3800a2fea3015cd877f,0.0,0,0
5557e881c9e5138f916447d8137b0ce404cd256c,0.0,0,0
0b76ce99aaa5678b44cb99df464e977975747928,0.01,0,0
66b077576313eda129bce9f58fdc894d857cb121,0.0,1,CWE-89
415d14fbe90f73e92d82de17a884acac417dd843,0.01,0,0
1de328628cd06b5efff9195b57bdc1a64680814d,0.02,0,0
63bb27f19d6cb1d27ac557220d8f8b0561d5022f,0.0,0,0
bcf2907c685cf1bde9eb92928fad5e85c483563b,0.02,0,0
fd334b9b6e89068c59be2e0a910800c6527812b0,0.0,0,0
29a541fe3643921462997856c46998f9b99f440f,0.0,0,0
a7625a74a00d338d6445240206391061e5d5432a,0.0,0,0
850dbf24ee04c1e462640b87dbe1c6044fbe65e2,0.0,0,0
4936e60bb961e6ad7385bd25646e3acd0922f33f,0.0,0,0
308a90683da9a3e3da1023a88496f76f95c5dcd8,0.01,0,0
9acfea84831efac669e2cd4cae519e0cae7e947f,0.0,0,0
d561b0b2fa2531b4cc3bc70a7d657c6485c9fd0b,0.0,0,0
5665c3ebe5ee8a2c516925461f7214ba59c2e6d7,0.0,1,CWE-89
ed3bdddab73c792364deec423b2c2c498a939a64,0.0,0,0
7b655fcbadffc3a0297466f1527e05d4a8efe6b2,0.0,0,0
07f80f968df365cbfb5bfcea149baf9eb20cb60f,0.0,0,0
ad962252857aac4350139fdbb6c8e3e6b0bdad7b,0.0,0,0
bb8cf0516953eea24cdedee47d31db77e8ced0dc,0.01,0,0
2972af109e10c5ce30e548190e3eee28327d6043,0.0,0,0
2f0b45f846735b486c0383740d3959941c4721a4,0.0,0,0
8a78c7fbaa0f2c3f292d67678f9f4d565a2251b4,0.0,0,0
5ea4d7648cb2cd23d42850865686390896c6e607,0.0,0,0
1c9215e580b6436d1aff3c0118ef01269712ebd9,0.0,0,0
64c9598ac05332d1327cbf55334dee4172d216c4,0.0,0,0
bcd9813588e971212f139d614a77215f1602e066,0.0,0,0
00503d60674f6b4bd2600cb53683dd37655b8b16,0.0,0,0
169e422edd07d4faf9cc3931dcc738b0b7402fd0,0.01,0,0
632e8be2b570959dc3781c6956171e7e49f1aa58,0.0,0,0
b8a766a8e644af73b615a8198749f87607f47e47,0.0,0,0
8edcfedc1a144f438bd1cdf814a0016cbe678aaf,0.0,1,CWE-404
e493d6e0ca4157741d2e4cfcb91fd367851f5771,0.0,0,0
6002fdef5eba7ecc623092583d5bb051c8a27318,0.01,0,0
72bd88adde0e8cf6e63644a7d6df1da01a399db4,0.0,1,CWE-922
3f078163df53bdd8a8cd5f03eec6abac73775973,0.0,0,0
7229a2f4ab9b4d8cecf44be58adeb14e195ff051,0.0,0,0
6d37333163025b46afbcad434ec9a5f2e88e7254,0.02,0,0
ce0bc11aaeed7fb6797c878e98da4a90d2055a45,0.01,0,0
b659319a5bc9e8adf3c4facc51f37b670d2a7426,0.0,1,CWE-434
3c9f67e7a58487c084f3b657c1dfe490d1a318d5,0.0,0,0
7e72b9b547e8c41faa1ecc9a76c0b8dcf5db2fe1,0.03,0,0
18b21a2f83a26c3d6a9e7f0bdc4e8eb2b177e8f6,0.0,0,0
daa86f9e6bfeb83a5db976c6351f7a568a8d6dcb,0.0,0,0
2b2f4f9b1bba61e989adddc7affcdbe5d89c7c05,0.0,0,0
babc818c3f669214fa192229003953e3dead1926,0.0,0,0
8f48b5d783bd3cc15fc2669d76c1d4931be1c501,0.01,1,CWE-264
ecd7455e9626cdc38e7471ce938a8640bab688fa,0.0,0,0
929f651eaa763625eab602516706a1bf4ba3bc32,0.0,0,0
b8b9c974afee685789fcbb191b52d1790be3608c,0.0,1,CWE-502
928f15e71b0bccabb10cbdcbb9b2d4e85eeb5906,0.01,0,0
66f1207bce10fd80ee8ce99b67d617644612f05e,0.0,0,0
601fe8e0d78d4344445cbfa83dbe9bc4ad1287f1,0.0,1,CWE-502
f905153266e99bd58b8677833d66b755ca42042f,0.0,0,0
478fc7f57bac966fcd916419336b349028c549ec,0.0,0,0
b51bed05c2ab54a1933b5c18862e68cd4540278c,0.03,0,0
df97729f1bcb5055ba414f08b48364d46c6baef0,0.0,0,0
6712ba9323cd9dc550ae3cc258cb61b5b23dcd83,0.0,0,0
37554d7c07dae1544f39bd967480dda6fe057fca,0.0,0,0
b9d1ad32039a8203e79845eafc8acd199c20a807,0.01,1,CWE-22
2c5b6bbb6797242f43b5a986e1c018943e5c1305,0.0,0,0
51a3b9f8b39615b42a55090e7effe7be0a3c2e5f,0.0,0,0
b9317661d13230ec9fd1162625b7f812c0cacd37,0.0,0,0
8152743089963e32a77828a46a8d5cf90141a02c,0.0,0,0
edd5b9d708d03ce1bdc1cbfc026ccc9183d586ad,0.0,0,0
70a3b003d964abad49635ba00b111b84a6c52afd,0.0,0,0
55c0b6ae1e7b1a402f23ca8fafa1874f854b4834,0.0,0,0
348295838384941d1e5420d10e57366c4e303d45,0.0,0,0
442d9c9c677804287a54b10d5fa5e58a9cdd338d,0.0,0,0
baced9f5986a466c957456f5cf32a722d8b35512,0.0,0,0
eda9cec4c9a12208a6f69fbe68f72a6311d50032,0.0,0,0
90405aa02247c1a6313c33e2253f9fd2299ae60b,0.0,0,0
e9ccdae09b1913fa2427c2a7f87a5ba6ce8c5d60,0.0,0,0
b6eb66fd3430a1a0d1c89cf4bdb01062bdb9b738,0.01,0,0
60a3399721a48931b137ae4d966a9ef4b6a85d11,0.0,0,0
1acb2e6f3540727c4cc9f8388cc0da265e6fe8ab,0.0,0,0
1957148384c72ea7bc33a5c415d8f84526ed6480,0.01,0,0
7b7ec0519d6e9fc4bac608130e64dd5bfaa8a562,0.0,0,0
aeb10b9156d58461ca784e7ce9cbf247dcb4d9a1,0.01,0,0
ae2ed20b5912b00866631e78049f165deb9f2fb2,0.0,1,CWE-89
4fb588e95bacb770746cc794ef165fd71a4d27ea,0.02,0,0
d78388dbec256b179f1c42e714cf4acf630067c6,0.01,0,0
bc64cb96805fc6ae435b39c7ba1052304a27f5b5,0.0,0,0
4a46fcaebcf97243a5f7a24320e1871e57f2a948,0.0,0,0
6c0ac9b99f2b7278a5ec60ef0c29c71e9eb4f40d,0.0,0,0
3be4479fdf2fb7eb17a4592917ae4b536058b0c7,0.0,0,0
2678833013e97f8b18f09779b7f70bcbf5eb2ab2,0.01,0,0
23406e304f4d2406e6aa51c44b8f8dc2612e63fc,0.0,0,0
5881dd2c080c10ab9f9ca38a2db64deaa79f853a,0.0,1,CWE-264
82a1d00f9bafd975c4036d570f41dcc92b96a50a,0.01,0,0
7acc1a27bc27a74d2e9862dc22f403dfec09d267,0.01,0,0
43efaa33faa2bdaed789b9ddaa76b30880e57554,0.0,0,0
b9a354d08810e95c03dec1f796fdd4069a4001e7,0.0,0,0
e9809f8a09147bc27f974caa908b04439c006625,0.0,0,0
7353644fa9df875aee778a802e3d28f1e3578512,0.0,0,0
b2151fbc4f1c430f9a14ab77eb7fff17a2682c22,0.01,0,0
de14669997727d5baf932ef85ffef16f54aef2c7,0.0,0,0
b93af37d972e02b095e14d4209bf5d5520a4893c,0.0,0,0
26a7d51c21bce00e332bbd10443594edb879a871,0.0,0,0
8de0078cd20620e18cd32b5de9d21b94810cea31,0.0,1,CWE-404
7843fe0a1ba495d8e108115be0f1bab4cf86beb9,0.0,0,0
54688e937a69c7aebef8a3d50cbd4c6345bab2ca,0.0,0,0
128e722bc10197320eef6c0f9948be7857afba86,0.0,0,0
748a2967ffd52cf86696582fb1074d513493f469,0.0,0,0
4519ea90eb8137ce3f00860a705f8320f41b6057,0.0,0,0
ca857d7332d042142ced23b37fdd1d52dbf152b9,0.0,0,0
f2b6edcfdd9ba0b17c8d6d6d76aa892fe76315fc,0.02,0,0
aa7b21708511a6d4aed3839fc9f6e82e849dd4a1,0.0,0,0
9473ca6e920a3b9ca902753ce52833657f9221cc,0.0,0,0
2b0ddb657c4e8342eaf457b70bc8cb1d842bf323,0.0,0,0
6b4b73e75da926aa09dab06789643fb491dfe0ca,0.0,0,0
ced765ceb32361af413f1510c074722fb6c9242d,0.0,0,0
1fdefd98817350d55b430fe52e9009ce3955993d,0.0,0,0
a01366b4b5cc669633d1cf6ee327c85a5406ef5f,0.0,0,0
363a88ac9da7e4ee6e78c03f020d2a263d191886,0.02,0,0
bcbb3866da19cce4360c828b6ec1c2a137757927,0.0,0,0
5d120511679ed69669e29b374a3bab1c50ff5134,0.01,0,0
cb072e2f5969d2508bcc6b96af48642011f48c67,0.0,0,0
a61b6b623df1295976d82c177707ac80f2751237,0.01,0,0
4bed94f0c11ef63587c6b2edb03c3c438e221604,0.0,0,0
b0b3676e136a09a13767859f429a0aa416d929cd,0.0,0,0
a8d13336b5dc369a8f517ba55b5c38c9a23d06b2,0.01,0,0
ff7a3107ed7f46bca8d1b4f989b1a83cd6e47adf,0.0,0,0
e0db41316a94d85c1d6ab7ebeaf1f4b5e0f3c76a,0.0,0,0
8003816e1619e77d8de051883264aa090e0d78cc,0.0,0,0
b0248cbc3e2fa20e9c4d97845808537f9bd4206a,0.0,0,0
4d4d9523b4ebbd5d97c8b2557c6ee2a3f90b6b3a,0.01,0,0
de8946de1694a8cf311daab7b2c416d76cb04d23,0.0,0,0
ce612879ddc78ea7e4de4be80cba4ebf9caa07ee,0.01,0,0
e71a9b488fc17a7b659ef6c2ed347e3d18881dd4,0.0,0,0
ed833da176611a39d3376d62154eb88eb440d31c,0.0,0,0
592ea4ba94b790a9c366fd12792d88fb9c28ef88,0.0,0,0
ac67d721790e76815dee7f13db4511b33fd0aa6e,0.0,0,0
91c9c3eda4f3066980d13a6907ef84f3a99364bd,0.01,0,0
648279f4af423c4783ec1dfa63cb7b46a7640217,0.0,0,0
c55e144b89fc8f917a897bf0756d85d3ce372160,0.0,0,0
2e2e3d16c5c77596a789f6e6a1b30be7fc17360c,0.01,0,0
fa1f03061037cbdac5369849a885c1191a2550d9,0.0,0,0
195852fefc1ef090977ed3cc3334f1dfbd6bac34,0.0,0,0
13182b33f727cf5a56a5a13419904369f7f3baad,0.0,0,0
60de76e2ada650c5f87de3760771089f466a6b8a,0.0,0,0
b288052e1779261ae80138074989ef50358c4e58,0.0,0,0
e14d6cf691c9d8ad49df280b580b6836a67c6a19,0.01,1,CWE-22
bd7a6f16eb52c5c022b2555810efd99006db0a02,0.0,0,0
c74dd88e77d3ecbc9e55c78796d82c9aa21cabad,0.0,0,0
14d94a19522c6710c95928bfd73064cf197214a8,0.0,0,0
5af57c7868b4601ffceff690326dd1d91b4332d7,0.02,1,CWE-275
6ccac9eed56280f035d84605b4451ae1721a3100,0.0,0,0
6ae7b5f43d4b13f24606d7108d822e469a96af3d,0.02,1,CWE-290
88d57bf83fe32b2c8ceb1264562fdd028de504bf,0.0,0,0
a2b7ed3274b2b575f6d2e8fd3bf0a6a1818b2c1e,0.0,0,0
483b3b638500fd498b4b529356e5a0e18cf76891,0.0,0,0
d04fdff1617dd2bc1e24b940b6ed590d3188522b,0.0,0,0
f14d6892e4a6086d48fa77ac8e59003d3f4f8e16,0.0,0,0
ae243bee397102c51fbf9db440eca3b077e0e702,0.0,0,0
d1028f1b5b4cf83e8af5f48996cf392fb12d391a,0.0,0,0
8a8bf12875fcc075687cc8d783e36c14ea522d2a,0.0,0,0
7eec517c444fad699d3fc66d110440edee1fb0ed,0.0,0,0
68dde8e330a2580c1af3f34cc1971716948c307b,0.0,0,0
ed4a9b15d9cd1eea7493873d01949f075cea2b65,0.01,0,0
e19f32da5ded958238eac1bbe001192acef191a2,0.03,0,0
b924d1b6e1b66def84979dbbf3c79059cff1d554,0.0,0,0
b0b87e4b5f8dbdd69c515d63fa4413347179beb4,0.0,1,CWE-22
b24a978c377be5f14e798cb41238e66fe51aab2f,0.0,0,0
aa43c428327c1975fd1be69a01a28ddb21524cbd,0.02,1,CWE-200
5ac29e62be2a581ec77953eca64d85ddeef488f0,0.11,0,0
df30540e0088ef3995e171132c47dfeeb67cbfd1,0.0,0,0
b22bf1e296e3c1bb38f0f3ae155453d20d0668e9,0.0,0,0
ef20416f669574fefe2d521d7bcce421db09201c,0.0,0,0
5453333b5d28e313284cb9aae82899704103f98d,0.05,0,0
a3348bb801bac5c9a81fb3da4b1a2f0479e97923,0.0,1,CWE-922
71648e80042658f23965924616fb7db9c2fccff9,0.0,1,CWE-20
b9bc8eb0546b22d7b23b25dc62eb5a459f745b98,0.0,0,0
489999cc9cb1fab40c308b2e5ede3207e0f7a5be,0.0,0,0
777c2f389e463428fd7e2871051a84d7fe84b172,0.0,0,0
b319cf7deb74f74bc9794cd1f3ebbac67b05e8fb,0.0,0,0
c8bdd2db77ac2369d5cdee237656f266c8f41552,0.0,0,0
913f9d5e52f0541c2fb9c3b60d3fc785f35eacae,0.0,0,0
cab2d56ea52b3724495b3dbc5bfef3343d4ecadc,0.0,0,0
277486b6b4a63e005eef25094d648e74bf02ed0f,0.04,0,0
d9ba60419eb0224d623fe9205642107517678a72,0.0,0,0
a5c1c7a8b3d13c86b453558628951c3f52054ab4,0.0,0,0
7aa4bfe3528c1dbc359db47e427a2aa92cc0b60f,0.0,0,0
30594fe1cd4355626e73b80645428105d0df3cf6,0.0,0,0
e3e589829d16af9f7e73c7b70f74f3c5d5003e45,0.0,0,0
1e843a31a49484aeddf8f358e71392205f5fd6b1,0.01,1,CWE-264
569616c97169c93ef661dd73227c7233ba0e130f,0.0,1,CWE-434
b0a0e83aee01bfecd8b789789d8522750f6ce9de,0.0,0,0
1cce91d8aed5c3eca2b6f47767c82d9ed3e9e33f,0.0,1,CWE-434
a6d7677c4abcfba268053e5867f2acabe3aa371b,0.0,0,0
cfff12a0b3d8696e5923064ea4e35e14a4f78da0,0.0,1,CWE-639
14b6c7941fa6eaf93a0214d00e9280c213e0ea75,0.0,0,0
4e32c8f5682004d0571395fe9fa1bc1b73b40f4c,0.01,0,0
8402cd5f75f8c2f60d8bd39775b24b03dd8b3b38,0.0,0,0
332a245c04dff95f81cfa1f77e0f8a935794f5ee,0.0,0,0
eba6fe8732cb5109b6fcf6a973d8959827eb7af4,0.0,0,0
2b7f51ade70bf6d517b94311dda5250e2dca85a7,0.0,0,0
f1e5d8a731e3266a18d90803f23b10db75445bce,0.0,0,0
879920b3a398e4cfd379e56aefda58ff49a4c2db,0.0,1,CWE-89
9441624ee91705bf9f7a35ba06ec336a9d63868e,0.0,0,0
8a5fe04c7bdda525852073272db7a8694bf50190,0.01,0,0
fdaad3f1b31df6827554c378dd8385695a1deed4,0.0,0,0
736b31e5ea33166d89d5cff5774697d0c15d96bd,0.0,0,0
f0d5a3b6ea1bbe4e5dac5b69d853c015db635621,0.01,0,0
3406912cc1c631dea7ff050a9df92216e5a70e98,0.0,0,0
9456c2fbcd82dd82328ac6e7602a815582b1043e,0.0,0,0
be831f9845e589a18f045b7a531039daa93f2ead,0.0,0,0
2e363be0aa776f8ec19484e9c5e2d2beb68d7702,0.0,0,0
a39bc4404baa4e065d01efe829a1f26eba737049,0.0,0,0
5ad688deccb6f905b217ebaa0c5136eff3595d8e,0.01,0,0
6c42778780c40c7db0ee2bb56436cae86e4c1ba4,0.01,1,CWE-404
351a56132c1320837b917ba4a00f5c890233624a,0.0,0,0
f7750a79568788473c5e8092ee58a52248f34329,0.0,0,0
e1acfafa497333c79247a17a0378855b9de9d2c4,0.01,0,0
e30b254b63a6947284683f94be5929e7f4b21279,0.0,0,0
8d8c0a901e5d65d68070fbe812d7e8c1449381e1,0.0,0,0
6511f686c2c56d3ed68477981c1a3821bdc2e565,0.0,0,0
b5d984bf67ba7bb5723a61f73cca89c1f86009ce,0.0,0,0
36f0f47887563b2e016554dc0b8747cef39f746f,0.0,1,CWE-434
f28580214407d1adeb08ad8dd0af059bf6220a51,0.0,0,0
6a5135600c64be172788c23192c83c3ac29ba758,0.0,0,0
e7d20d5e3500a24d9713572cfb641d415e6beffa,0.0,1,CWE-732
d030892312a2e7076511205e7fe1a5eae98e5102,0.0,0,0
c8213a638f65bf487c10593c216525952cca3690,0.0,0,0
35e6ea3bdc2741c1818337e75756b45d6a2a6122,0.0,0,0
350d8d13661a863e6b189f02d876fa265fe71302,0.0,1,CWE-922
af7be496c9f1a1ca340ccd95152d46e8464490a1,0.01,0,0
c9dc22bc3d7f2df670dff66f04935e540e1b931a,0.0,1,CWE-79
e07b7953a80af30ad1f7dd51f8c8f773cd514f56,0.0,0,0
02e36ed3525a2f0fda1b21e948ec5f522cf9379c,0.0,0,0
e19f218ef2b270a964f3bebeb6b9703579120bba,0.0,0,0
86522324d2a398ad3ed2f648a66b62b0a6176258,0.0,0,0
2a5bb28a4cbe29319382ac32e18eb60119752c6d,0.0,0,0
4dde554c6ae2375ce53b24cc535124355c339462,0.0,0,0
ad4af6dfca8344516bb658b1745a530635af9433,0.01,0,0
96cbddcd52e76d9052948e408b17bedc8aa1c11a,0.0,0,0
ac6fff700a9799c25902165e2594fd46826f3ee3,0.0,0,0
e8deea2d4bb441751a4c1730495fa9810a208de5,0.0,0,0
063e019738b90fcf0a3ab7b1654ce8976805b0b3,0.0,0,0
582db7e0c4c2fc5bb4f932f268035883385e3692,0.02,0,0
7de85d271ae6fa77c9db8ee7521afedf134e9234,0.0,0,0
df83d429352ccfbce24b84b6cefdc5e5cc3f48d7,0.0,0,0
10cbda97e73c7d537d7174eadb2d098484f8f1da,0.0,0,0
716c4027b04db785034b0f67ac552cfaff360463,0.0,0,0
dd1f28427b375931fda45180619c8f5971cd6bca,0.0,0,0
15a0c5730d1d5aeb95f50c9ec7470640084feae8,0.0,0,0
71849dff56d62802bef11b0643446588ae25122e,0.0,1,CWE-521
d9f22bc61f1434dc6be9affbb59bab3725dc64ce,0.01,0,0
377a14a22a202a0a161778b31a86d3cb6958dc43,0.0,1,CWE-639
704e8090b4a789f52af07de9a3ebbe11db8e19f8,0.0,0,0
a19fefb0706f939d2df7a76704ee549fecb1c4fd,0.0,0,0
7dfd8c6aa1d0691d03c5ccc9b0c5a93bcf00f768,0.0,0,0
ea7344c9be64216dbce8282fd99f47d427612b91,0.0,1,CWE-922
9e1fc5bdfdf94564abf7621c0ef644599196360f,0.0,0,0
040a03470c7c5bf95fe8e6143db7bef357a22833,0.0,1,CWE-732
8ca97915c38ec7d63df029e242ebc9d5bd7af32a,0.0,1,CWE-434
77b1d5dc119f9b72bcfbb49d2431fd3679382dab,0.01,0,0
424f1cfefbace57e5873e614a43ff14b251bbc7e,0.01,1,CWE-290
3ffd23e9529d725903bc97fd45489a77b831876f,0.0,0,0
fe2d3975880e6a89702f18ec58881307bf862542,0.0,0,0
a6dfa188204f81231a9d25cd007d0753657bcc1a,0.0,0,0
8c7c1c84cbaa38a4053404883d666ea8dff81b3a,0.0,0,0
be43dd600ae2b514095d48623edf890c2b3db824,0.0,0,0
80e09fb942d38beb19dcffbeb14d496beeb0a989,0.0,0,0
c8bf8b968adb0c14a175a5c2e091f620b9771870,0.0,1,CWE-352
dce910af3bb135bd6d7c5a4cc512043b3ad4acc1,0.0,0,0
76a1bcaffcf1f1abf81fdda379b703a004640cb4,0.0,0,0
f90281ca97d45a87e3671f5e6e64794f2632fef2,0.01,0,0
f590a5ea1ad7597c10dacab7c3a8c786cf4a7ea7,0.0,1,CWE-275
b1e34549c190b63293cbef10cb80383fa8607b29,0.0,0,0
b339fb00ba773857b364655d266222e66d196daf,0.0,0,0
a0754ce52e28851fe6cef367ef0fbf45914ada49,0.0,0,0
6648da359114696351db7e7468f0769a7d61c387,0.0,0,0
43257c335ad6b9e05fb882975e1776ff763164ee,0.0,0,0
dc7e354275fccc3f13d30a0024f18b5ead560532,0.02,0,0
57ed7bbf7be701ce932512159afc09f4031ad165,0.0,1,CWE-539
6292475573367434f91f7526301388d50c6d0d67,0.0,0,0
fd989c734dc3f9e15d700ff9ced15125a23d4359,0.01,0,0
afbcf177c7d69d4ef3cede1a9fb7ddcad25e5cee,0.0,0,0
f5a46ed7fe66520c6f1016eb96e96cb241ba229f,0.0,0,0
ba90950c94713f294e8778e891eef4143183957c,0.0,0,0
5d1c09de1f2736e1d4b1877206d08455ec75f558,0.0,0,0
f7e598791fc923d5b03a3f67009a516967177582,0.01,0,0
e2239af353b053b9c645e396b13bce8688f9d615,0.0,0,0
1626f499d159f17d5d99dc41497b52074f3850df,0.0,0,0
81ed7efbe24ef1b3d98c9e256d2a9332c1797ffd,0.0,1,CWE-404
7c5637b8b4b8a5a125ba1556e50e4b092075a6a7,0.01,1,CWE-94
4d4eb8e587a23e565e3886b56ef6c9b471fc91a3,0.0,0,0
d1c1b3272e8895a96c4f5889bd6e07a8525bd9f1,0.0,0,0
2a794aa7a6d67d80132b0932db3f8a9ad3410375,0.0,0,0
2bd928a1bff7e39070992df1876b8d9ea9634301,0.0,0,0
a43ce58f5569a160272c492c680f2e42d38ec769,0.0,0,0
fcd237dfc9a7db0d2e991e0ce9ba8185268774d2,0.01,0,0
de42342c24ba0d4f745a4a4ba29176bb79b1a9da,0.02,0,0
40f4884990a1717755df366e2aa06d01a1affd63,0.01,0,0
a17ffe208b7e3db74723836a472ce132c5d45aa3,0.01,0,0
481a9377e471700068937f013c229b33b031f9e0,0.01,0,0
e498de6775b3de57f5ff827e562c179b17893064,0.0,0,0
a4c24c95e55ecbe4c99d4a59238277e9d9f05e1f,0.0,0,0
81e2cde1452ee01c03fcbcc3b12e4219683257bc,0.0,0,0
84b4784f12d4b8aab2b4cc5a4f5b64f45ec3e5d4,0.0,0,0
fb0e8c8f70ec15ef6252d68a3dbcc4d2fdebbc6f,0.0,0,0
6546abedaee8aaf7020a1c4770b8f4622f96b839,0.0,1,CWE-404
e0674356fc22c959be18b81c849efbba63186e36,0.0,0,0
6f8e8f3c5c9944bf560cc0771d72554cc0c05eb4,0.03,0,0
d323eb192e41ea3f97563c1ef9a03e4aeebaffa9,0.0,0,0
b4d2edd623466fe84218d66dd00fa327fd442ad9,0.0,0,0
94fcb37d30b140ded9e93231606696d47ba32dcc,0.0,0,0
d1b087b22e21e69faecf803baea81ad8d6df1eb3,0.0,0,0
9ea6f5680db6e9280886f728654436b93c665e5c,0.0,0,0
f15452f130b82090ca1e1f650b5b7662496633db,0.0,0,0
e712d90a77b70b62f6dcd7e6f7c17e1c286ed91e,0.01,0,0
03a855bac2ccf52b707e3cb285d994deabe24150,0.0,0,0
7091e1aba78a15678b06690bb3bc2314e3495f82,0.0,0,0
bc34e0de1d22f911001ca265a6423e0b88aead97,0.0,1,CWE-327
399a4276ffe5719dc979bd18c46b8ab2263a1da0,0.0,0,0
33cff6267a891bac4d11531cfb51189e1184fcc6,0.0,1,CWE-275
3da9d92bf53c205f7e7ce1d58b5701e095a7e474,0.0,1,CWE-639
3e80861cb7fdde8885196a0883ff6aa6e4ba5ccb,0.0,0,0
22148f97ab9674db09dba3ac1b596ef3668a1c40,0.01,0,0
e6af7f7ebac3479fcd24202976c6828b0d0bf4dd,0.0,0,0
9783dfe3617cd29f66863708b75df48d3a13c0e4,0.0,0,0
c61d62ef4b42aa68fe5c95befaf0bd7664844c6d,0.0,0,0
6a80c79d533f41a6767f88a03a8d8ad5493e9939,0.0,0,0
05be8910478e7eb10cc3e3b287e659fe8e64755b,0.0,0,0
4806718b5fff813c0665b9e54b726350c0a5d6bc,0.0,0,0
ed8a8d3f0c6f85e1df9367c6545a5d4f9a750736,0.0,0,0
f1c421d6d952035cd20a036367b858fe32945f12,0.0,0,0
29905f4449fa82f6b757b8ef3e39e020b7151004,0.01,0,0
f2b926467491098b09b38296b95d9543c97e22ad,0.0,0,0
c063704d279b6dc7d349c232f17b3b2aebe19b99,0.0,0,0
09a871981460acf0e595d2d32f6f1810e765e029,0.0,0,0
017e535bde6e869928e4fbb0249b12721340a46e,0.0,0,0
06286b19ce98a6610da59c560bf6e4742ecc8fa8,0.0,0,0
cd61246bdd9fb84587510b3ff5fead5e0d0f23e7,0.01,0,0
0a5868fc9ca6f9af42d6e21d7dae0dc4ce770735,0.0,0,0
4104db39b8c8a85b884bbba051d21b7ea1d21ee1,0.01,0,0
ba829721c53d40c9d90a76f3918e8c7cb479d3d5,0.0,0,0
4f098b35f58e911639f8e9adc393d5cf5c792e7f,0.0,0,0
44bf0960c875a4da1dca9c7ca1f2f6eb32011d6a,0.04,0,0
b1b4c790e7d3b5f4244450aefe3d8f01710c13f7,0.0,0,0
